text,audio_path,label
معش وحد دفء عائلي لاتسي إكزمبل أه فكورس,Darija-MSA/Audio/00000819.wav,1
فكورس أنا إنسان أنا نقلب عليه بره أمشي نقلب عليه بره,Darija-MSA/Audio/00000820.wav,2
أمشي نقلب عليه بره لاتسي أولا أنا عندي فيروف ريجيكشن كنخاف انت ريجيكت أولا أنا بريد,Darija-MSA/Audio/00000821.wav,1
أولا أنا بريد شي حد يشوف فيها ذالي وكنحس براسي,Darija-MSA/Audio/00000822.wav,2
وكنحس براسي أنا ما كنسوه والو وإن أنا في علاقة قصي فالي ديلي ديك الإنسان بشنو,Darija-MSA/Audio/00000823.wav,1
ديك الإنسان بشنو فاردن أنا كنقلب بكل جوارح ديلي حيث قالوا لي تبروغرامين,Darija-MSA/Audio/00000824.wav,2
تبروغرامين بأنها point of life وأنك تزوج وتولد رغم أنها الحياة رفع,Darija-MSA/Audio/00000825.wav,2
بزاف ديلي possibilities قدر تدير والزواج ركي الراس أصلا ممكنش ليه نفورس الراس,Darija-MSA/Audio/00000827.wav,2
نفورس الراس نبريشي واحد,Darija-MSA/Audio/00000828.wav,1
باش نبغي قهوة لا ولكن دباء وش هذا نهدره على الزواج,Darija-MSA/Audio/00000829.wav,2
على الزواج بل نهدره على الحب بحيث باش ما يمكنش نزوج لا أنا ربط لك كل شي ده,Darija-MSA/Audio/00000830.wav,1
لقامة واحد سيدة هديك سيدة كتسامبوليزي ليه,Darija-MSA/Audio/00000832.wav,2
هي اللي كتشوف فيه ما كتسوق ليه تا واحد هو ما كيحش بالحب الراسو وإلا هديك سيدة معه,Darija-MSA/Audio/00000834.wav,1
وإلا هديك سيدة معه يعني حنا رباقي فيه هو يعني ديك سيدة كيستعملها,Darija-MSA/Audio/00000835.wav,2
كيستعملها بش يحس بواحد ليه زيمونسيون داخل لمشي أرى بزاف ديه الناس كيتزوجوا لو كيتخلوا في روليشنشاب,Darija-MSA/Audio/00000836.wav,2
لو كيتخلوا في روليشنشاب على قبله بش يحس الأمور اللي ما كيحش بيه هو بوه ما كيقدرش يقسم على راسه,Darija-MSA/Audio/00000837.wav,2
ما كيقدرش يقسم على راسه ما كيبغيش راسه أه أوكي وكيسكويزي الأمور من ديك سيدة,Darija-MSA/Audio/00000838.wav,1
من ديك سيدة هاد سيدة هاد اللي ما قادشي يستاتيسفي لبزوان دياله,Darija-MSA/Audio/00000839.wav,1
يستاتيسفي لبزوان دياله ديالي كيحسب راسه كيمشي اللاصال طخون كيه اللي كيمشي كيشرب طهوة مع الدراسة هابو عنده حياة,Darija-MSA/Audio/00000840.wav,1
عنده حياة أرى ما شاء غيغمض عينه على الريد فلاكس أرى شو حاجة كتر حيش بالنسبة لإيغو,Darija-MSA/Audio/00000841.wav,1
ما كيبغيني تا واحد رغم أن الحب ما كيجيش من الناس كيجي من الراس يولولول أي حاجة كتقلب عليها,Darija-MSA/Audio/00000843.wav,2
أي حاجة كتقلب عليها في الـ outside world كين لداخل ديالك ورغم أنه ما كيش outside,Darija-MSA/Audio/00000844.wav,2
ورغم أنه ما كيش outside بره ما تخل معي فاتشين أعرفك شنو باتشين لكن بودكاست آخر,Darija-MSA/Audio/00000845.wav,0
لكن بودكاست آخر عرفتو لا تخليتو ده فاتشين رغم أني تنسطوكا من هنا إلى هنا,Darija-MSA/Audio/00000846.wav,0
it's so fun to have conversations with you it's so deep I feel like فمشي كنحرك دماغي مزيان,Darija-MSA/Audio/00000849.wav,0
كنبقوا تلاثة أربعة سوية ومخوا كنهدرو but that's really good amazing ولكن بريدك,Darija-MSA/Audio/00000852.wav,0
ولكن بريدك فريمونت أكسنتو علاشي لكنك نهدرو فيه ما تخلي يشفتك الشراء,Darija-MSA/Audio/00000853.wav,0
أو لأي واحد مشي عند واحد سيد ولا أي واحدة,Darija-MSA/Audio/00000856.wav,2
ولا أي واحدة مشي عند واحد سيد both genders دريا مشي عند دريا ولا دريا مشي عند دريا,Darija-MSA/Audio/00000857.wav,2
ولا دريا مشي عند دريا مشيت عند شي حد بزوان ما نقدرش نتفرق عليهم,Darija-MSA/Audio/00000858.wav,1
ما نقدرش نتفرق عليهم وخمعة شنو يديروا ليه ذكي حيث كتسمع فلانة ربها دلات فلان,Darija-MSA/Audio/00000859.wav,1
فلانة ربها دلات فلان وبقمعها ولا العكس لاش حيث بالنسبة لي ديك دريا بزوان,Darija-MSA/Audio/00000860.wav,1
ديك دريا بزوان حيث كتصاشيس في لي واحد بزوان ما تصاشيش فلانة ليه في طفولة ديال بحال إنسان كيقلس في خدمة,Darija-MSA/Audio/00000861.wav,1
بحال إنسان كيقلس في خدمة كيكرها ولكن عندي بزوان ديال الفلوس voilà exactly,Darija-MSA/Audio/00000862.wav,1
voilà exactly أحسن example حالك أي حد مشيت لي أنا ببزوان,Darija-MSA/Audio/00000863.wav,0
أي حد مشيت لي أنا ببزوان غنغمض عيني على الريد فلاكز وغنغمض عيني على أي حاجة,Darija-MSA/Audio/00000864.wav,1
وغنغمض عيني على أي حاجة كيديروها غيبش أنا نبقى معاهم الله رحمه وليك الوليدين نبقى معاهم ديش هي ليش,Darija-MSA/Audio/00000865.wav,1
ديش هي ليش أرى سمعت واحد سيدة في أبل مؤخرا كنت جاء دايز سمعتها كتطلب وكتقولي,Darija-MSA/Audio/00000866.wav,2
سمعتها كتطلب وكتقولي الله رحمه وليك الوليدين ما تفرقش معاهم وفريما وكتبكي في الزنقة,Darija-MSA/Audio/00000867.wav,1
باش يتخادل واحد الإنسان يوصل لدك النيف وقدم ناس وكتبكيه وما مصوقاش so sad أنا متين نقول so sad,Darija-MSA/Audio/00000869.wav,1
باش نتطلع الوعي ديالي كل نهار الناس اللي جاوا كرفصوني ولا الختامي ولا الناس اللي سبوني جاوا بشط العولية الوعي ديالي,Darija-MSA/Audio/00000872.wav,1
كنتش هتبقى في داك الكمفورت زون قل ما أعطاكش داك البين ما كانش غادي تقدر تتراجع أمورك,Darija-MSA/Audio/00000874.wav,2
تتراجع أمورك وتقول آرى نمشي نفكر وش كينا شي,Darija-MSA/Audio/00000875.wav,2
نشوف أنه الناس اللي جاوا,Darija-MSA/Audio/00000877.wav,1
نشوف أنه الناس اللي جاوا داروا لي شي حاجة خيبة في حياتي جاوا باش يطلعوا لي كيكلتش الوعي ديالي,Darija-MSA/Audio/00000878.wav,1
كيكلتش الوعي ديالي وباش نأبغري ديالي في الحياة ولكن في كين واحد الشروط,Darija-MSA/Audio/00000879.wav,2
نشأتك معنى ربي وأنك خديتيها سكي ربك يعود يصفت لك إنسان واحد آخر مبدل في السمية,Darija-MSA/Audio/00000881.wav,2
كي تستيك واش فهمتي اللسر ولا ما فهمتيهاش إلا فهمتيها,Darija-MSA/Audio/00000883.wav,1
إلا فهمتيها كتقول لا لا لا هذي الشي بلية مألوف جدا,Darija-MSA/Audio/00000884.wav,1
بلية مألوف جدا سوري الله يعاون ما فهمتيهاش كتعاود وكيجيك,Darija-MSA/Audio/00000885.wav,1
وكيجيك اللسن قصح من الأول هذي الشي كنقول لك سبق experience,Darija-MSA/Audio/00000886.wav,1
سبق experience إلا ما فهمتيش كيكون لسن قصح من اللسن الأول,Darija-MSA/Audio/00000887.wav,1
كيكون لسن قصح من اللسن الأول سو خد بالإشارات وخد اللسن ديالك,Darija-MSA/Audio/00000888.wav,0
وخد اللسن ديالك وتعلم وأبغريد ندوزه إنسان ونحن آخر زعمة ولا نوع ديال الليغة,Darija-MSA/Audio/00000889.wav,0
ولا نوع ديال الليغة لأصلا ونحن آخر أنني مرات جاية ما نسمح للإنسان يهبط مني مرات جاية,Darija-MSA/Audio/00000890.wav,1
مرات جاية ما نرغبش إنسان يبقى معايا مرات جاية ما ندخلش لواحد لغلاسة مع إنسان,Darija-MSA/Audio/00000891.wav,1
لغلاسة مع إنسان وأنا عندي بيزون كيقلتي هذي البيزون كيخلك تفقد,Darija-MSA/Audio/00000892.wav,1
كيخلك تفقد كارامتك بصراحة ويرد,Darija-MSA/Audio/00000893.wav,1
بيزون حال وحد كليون كيش نظر معه قلت لي we don't go to women,Darija-MSA/Audio/00000895.wav,1
بغيتي تكونك مع واحد سيدة وتزوج بها وتصافر نتاوية العالم أولا تديروا بزنز أولا أولا,Darija-MSA/Audio/00000897.wav,0
أولا أولا قل لي أنا ما محتاجيتش,Darija-MSA/Audio/00000898.wav,1
أنا ما محتاجيتش لشان أكون معها أوه يعني same thing نفس,Darija-MSA/Audio/00000899.wav,1
نفس نفس البلان مع الدريات هو أنا لشان تزوج,Darija-MSA/Audio/00000900.wav,1
لشان تزوج مع واحد سيد وأنا ما محتاجش دبونك أنا لتسين ناخد واحد دري تزوجات,Darija-MSA/Audio/00000901.wav,1
تزوجات واحد سيد حيث عندها الابريسيون من لا فام,Darija-MSA/Audio/00000902.wav,1
she was pressured باش تزوج تلعار,Darija-MSA/Audio/00000903.wav,1
تلعار وانت بايرا وخواتها تكاملين تزوجون سوانا سوان أرهو في كورتر غطل عامة شاكيل,Darija-MSA/Audio/00000904.wav,1
غي ضرك حيث انتي صربتي من موص تنقع علاج حيث انتي كيسحبلك في survival,Darija-MSA/Audio/00000908.wav,1
كيسحبلك في survival أما لو كنت في المدينة ما قدر نختار أي نوع دي الماء,Darija-MSA/Audio/00000909.wav,1
برضو أنك ما تختارش,Darija-MSA/Audio/00000911.wav,1
بقى ببزون هو أنك تكون كتبغي راسك وعارف القيمة دراسك أنسولك زي ما,Darija-MSA/Audio/00000912.wav,1
أنسولك زي ما concretely حيث أنا كنقين نسمع الناس في انتغرام بغي راسك,Darija-MSA/Audio/00000913.wav,1
بغي راسك حب راسك كيفاش غن بغي راسي كيف أنا اليوم,Darija-MSA/Audio/00000914.wav,1
كيف أنا اليوم بغيت نبغي راسي باش ما نبقاش نطيح في واحدة السيشواثون اللي كيتعودوا لي في الحياة بزاف,Darija-MSA/Audio/00000915.wav,1
في الحياة بزاف لدرجة أنني كرت نبقى نطيح في نفس الـ experience كيفاش نبغي راسي,Darija-MSA/Audio/00000916.wav,1
كيفاش نبغي راسي وما فيش نقولك نبغي راسي self love,Darija-MSA/Audio/00000917.wav,1
self love مش self care حيث كيخلطوه بزاف ديال أنا غادي نمشي,Darija-MSA/Audio/00000918.wav,1
ديال أنا غادي نمشي welcome أنا غادي نمشي نسبغ فراني باريكس,Darija-MSA/Audio/00000919.wav,1
وحدة وقيتها وليش كنهرب من راسي بلاي غلاصي in general friendship,Darija-MSA/Audio/00000929.wav,1
عنديش مشكل this is self harm أما لو كنتي كتبغي راسك you're gonna work on yourself,Darija-MSA/Audio/00000944.wav,1
انا نعطيك اكزامبل سهل طلقت من المادة طحت,Darija-MSA/Audio/00000961.wav,1
انسان خرشي من واحد لا غلاسو مدكدك عطيتي كل شي,Darija-MSA/Audio/00000970.wav,1
عطيتي كل شي امسي اموسيونيلمو,Darija-MSA/Audio/00000971.wav,1
كتمشيت وتجمب to another relationship مشيتي بغيت تصاحب دغياء بغيت تتعرف,Darija-MSA/Audio/00000973.wav,1
ممكنش هنكون ما غالطاش فدلاغو ممكنش هنكون خرجت ما دلاغو لسو انا ما غالطاش انا مشي ضحية,Darija-MSA/Audio/00000978.wav,1
ديال انه بنتم اللي كيبقى يقول قلتش يالي في قهوة كنا كنضروح الcontext,Darija-MSA/Audio/00000980.wav,1
الcontext والشي اللي بنادم اللي كيدخل بانا انا ضحية الناس كاملين ضالمينني انا كده ما بلانش,Darija-MSA/Audio/00000981.wav,1
ما بلانش هتعرفو بلادك انسان انا غنزرحك,Darija-MSA/Audio/00000982.wav,1
بمعنى اني انا كنقدر لبس برسوناليتي يعني مكناش برسوناليتي وراها قبل منا,Darija-MSA/Audio/00000990.wav,1
غيتخل سلف سابوتاج على الاقل انا جنغ لي مبغيش مني غد يدري غدت بغيك,Darija-MSA/Audio/00000998.wav,1
لا فاش كيجي او اكزاكتامو فاش كيجي شي انسان انت يدير مدمر اوكي,Darija-MSA/Audio/00001001.wav,1
وعندك عقلية ديال الضحية وانا دو جواليها خصني معاش واجي واحد الانسان اعطاك اللوف,Darija-MSA/Audio/00001003.wav,1
كتخاف وكتسلف سابوتاج وكتهرب ودك انسان رامدلك والو ولكن تخصك تديل المشاكل باش تقنع راسك سامها,Darija-MSA/Audio/00001006.wav,1
عشي داك البلان ديال مني كيكون شوهة عاش واحد طفولة صعبة لمدة سنوات ومني كيبدات حياة دحاك ليه؟,Darija-MSA/Audio/00001011.wav,1
فوالا كيبدات سيستام نيرفو ديالو كيبدات ما قاتش نبريديكتي,Darija-MSA/Audio/00001013.wav,1
ما قاتش نبريديكتي الخطر فينا هو امتوه كانفربل انا مرتاح,Darija-MSA/Audio/00001014.wav,1
قليه اتوه قويت سقيل بزاف قليه ما قديتش الناس,Darija-MSA/Audio/00001017.wav,1
ليه ما كيستهروش ما كيسحب ليه وما كيستهروش لعمو فخبرة كانوا داروا كانت واحد سايكولوجيس,Darija-MSA/Audio/00001026.wav,1
كانت واحد سايكولوجيس دارتو هاد دراسة على الناس ليه خانوا ودارت معاهم انتروفيوز,Darija-MSA/Audio/00001027.wav,1
ودارت معاهم انتروفيوز اغلبية ناس اغلبية ناس خانوا علاق بالاش,Darija-MSA/Audio/00001028.wav,1
خانوا علاق بالاش علاق بالاش خانوا علاق بالما كيحسب راسهم,Darija-MSA/Audio/00001029.wav,1
كيحسب راسهم كيستهروش لعمو خانوا حيث كيعتبروا راسهم كيحسب راسهم,Darija-MSA/Audio/00001030.wav,1
كيحسب راسهم كيستهروش لعمو اوكي ومشاو خانوا حيث خصنا نحيدك عليها ونسمح لي الخيانة بالضبط,Darija-MSA/Audio/00001031.wav,1
ونسمح لي الخيانة بالضبط كنفش نشوفها وخاهدة زي ما سيتشون ايتود قلتي الدارت,Darija-MSA/Audio/00001032.wav,1
قلتي الدارت ياك بسيكولوج دارت أنا كنقول صوري قتاعتك,Darija-MSA/Audio/00001033.wav,1
صوري قتاعتك كنقول الخيانة مناش جاية جاية من وأن ذاك الإنسان,Darija-MSA/Audio/00001034.wav,1
كومبليكس ديال سيكن أتنشن ماذا لن فهمتي ومش ما نهرب,Darija-MSA/Audio/00001041.wav,1
too good to be true زوين بزاف ممكش يكون أنا,Darija-MSA/Audio/00001045.wav,1
قربح في القمر خسرها وقال لها في شي خسر بزاف ديال الفلوس,Darija-MSA/Audio/00001048.wav,1
خسر بزاف ديال الفلوس ديالها مو شي تلت شهور ولا ست شهور وكان واحدة سيد,Darija-MSA/Audio/00001049.wav,1
وكان واحدة سيد أو تاني كان وردت واحدة وردت مش خسرهم too good to be true,Darija-MSA/Audio/00001050.wav,1
too good to be true صاحبي أنا كابر في حي شعبي لمدة 25 عام هادي كابر,Darija-MSA/Audio/00001051.wav,1
في حي شعبي ما قدرش نكون ريف حي شعبي ما كنقول سلام للدريات,Darija-MSA/Audio/00001054.wav,1
ما كنقول سلام للدريات ما كنقول سلام للعيالات خاص حشوما حشوما all the fucking time خاص تتحضر مع هادي,Darija-MSA/Audio/00001055.wav,1
خاص تتحضر مع هادي خاص تهزل المرأة وخانتها مدقد وقعية تهزلها كده يعني تربينا على people pleasing,Darija-MSA/Audio/00001056.wav,1
يعني تربينا على people pleasing تربينا على survival لانت صوانة صوف وانت هتعطيني فلوس,Darija-MSA/Audio/00001057.wav,1
وانت هتعطيني فلوس أنا ما عنديش tools باش نتعامل معي فلوس عندي tools مين ما كتكونش عندي فلوس,Darija-MSA/Audio/00001058.wav,1
مين ما كتكونش عندي فلوس عندي الماتيريال دي كيفاش نتعامل مين كتكونش عندي فلوس يديك survive,Darija-MSA/Audio/00001059.wav,1
يديك survive بس نخرج وخصني كده ونخرج ونضرب تامير ده باش نقولي,Darija-MSA/Audio/00001060.wav,1
ده باش نقولي صافي أخد فلوس شندي ربط الفلوس إلا كنت people pleaser غيبولي والله فامي كامل,Darija-MSA/Audio/00001061.wav,1
والله فامي كامل يقولي سلفني الله ما نحيد علي يديك شي كامل واليوم انت عامل مع راسي,Darija-MSA/Audio/00001062.wav,1
غير قفها المشكل شي ذيك دري لكان مول في الكيوس ولذيك دري مول في الكيوس,Darija-MSA/Audio/00001065.wav,1
مول في الكيوس غير قف المشكل وهي غير قف المول العقل غير قف يقلبت غير قف المشكل رغم أنه ما شي مشكل,Darija-MSA/Audio/00001066.wav,1
هي she find out بالفيانسي ديالها خانها donc,Darija-MSA/Audio/00001069.wav,1
donc بحالة تكون عندها واحد الكمبليكس فش ولدت,Darija-MSA/Audio/00001070.wav,1
ناس ما كيخونوش ولدت كتقلب أنها شي حاجة كتقلب التليفون,Darija-MSA/Audio/00001072.wav,1
كتقلب التليفون ما لقيتش كتجبتش ما لقيتش انستخدم مومو,Darija-MSA/Audio/00001073.wav,1
انستخدم مومو السيد قال ليها too much عامين وانتي كتقولي ليها,Darija-MSA/Audio/00001074.wav,1
كتقولي ليها أنا كنخون أنا ما كنخونش donc أنا غنخون فمتي donc هو خانها,Darija-MSA/Audio/00001075.wav,1
donc هو خانها بلم يقول ليها and she find out and تفرقت معه وش فهمتي,Darija-MSA/Audio/00001076.wav,1
وش فهمتي أني كتبقى تحكي على ابن آدم مني كتحكي إليه هو ما ديرش ذيك الحاجة كيبغي يديرها,Darija-MSA/Audio/00001077.wav,1
وش فهمتي donc هاد الإنسان اللي عنده complexity ديال أنه شي حد تخانها,Darija-MSA/Audio/00001079.wav,1
شي حد تخانها أنستخدم مومو نعطاته emotions ديالها ودكش كيفاش تقدر تتحرر,Darija-MSA/Audio/00001080.wav,1
ما كتكنترولي حتي مع jealousy أو الغيرة أو الخيانة أو اتش كامل كيجي معها,Darija-MSA/Audio/00001082.wav,1
كيجي معها الcontrol كتبغي تكونترولي كل شي باش ميخونك تواحد باش ميدرك تواحد حتي أنت ما,Darija-MSA/Audio/00001083.wav,1
حتي أنت ما ما غتفهمش كيفاش الإنسان تبغي وحد النهر غادي يكون مع إنسان وحد آخر الego مرازع,Darija-MSA/Audio/00001084.wav,1
زوم إن أنا باقي في الغرور أنا وكده,Darija-MSA/Audio/00001092.wav,1
أنا وكده شي شي ناس كتلقى خمس سنين داست عليك خيانة وباقي نك يعوده أنا ومنورها,Darija-MSA/Audio/00001093.wav,1
أنا ومنورها وما بقيت بحاله رأي العالم ما ضيرش عليك,Darija-MSA/Audio/00001094.wav,1
ما ضيرش عليك أخي قطعوا لك رجليك أخي يديو لك تليفون عشان مني كنت عارف,Darija-MSA/Audio/00001095.wav,1
راه أي أديكشن كيما كانت أي أديكشن بتعلمني ترس,Darija-MSA/Audio/00001107.wav,1
بتعلمني ترس أي واحد أنا صابر عليه ولا صابر عليه,Darija-MSA/Audio/00001108.wav,1
في أنني مقابوهدي مقابوهدي جاي معا كما كنحس براسي بوهدي كنحس براسي أباندند,Darija-MSA/Audio/00001112.wav,1
أباندند ما بغيني تا واحد Unloved Not enough أوكي منين جاي,Darija-MSA/Audio/00001113.wav,1
أوكي منين جاي جاي من الولدة ديالي ما كتسوقش ليه,Darija-MSA/Audio/00001114.wav,1
ما كتسوقش ليه وكنش كتلوحني وكنش كتكتا كذا ربيت معتقادات ديال أنا,Darija-MSA/Audio/00001115.wav,1
ربيت معتقادات ديال أنا ما كنستاهلش الحب يعني وخنجيب كنش دلالي,Darija-MSA/Audio/00001116.wav,1
كنش دلالي اللي كتلقاه كل نهار خارج مع دلالي You can never get enough,Darija-MSA/Audio/00001117.wav,1
You can never get enough of something that almost works يمكنش أنت مريد,Darija-MSA/Audio/00001118.wav,1
يمكنش أنت مريد بالزوكام وكترب Let's say دوادي الشخاق,Darija-MSA/Audio/00001119.wav,1
Let's say دوادي الشخاق Make sense Make sense يعني غنق نضخ الناس,Darija-MSA/Audio/00001120.wav,1
غنق نضخ الناس ونشد العالم كامل ونحطه هنا وبقى ما نعمر الفرق اللي عندي لداخل,Darija-MSA/Audio/00001121.wav,1
الفرق اللي عندي لداخل حيث أنا كنت أعطي للرأس واحدة الحاجة اللي مش هي اللي محتاج I'm satisfied بالبزوان ديالي,Darija-MSA/Audio/00001122.wav,1
اللي كيخافوا والناس يمشوا عليهم وحيث يبقوا بوحدهم,Darija-MSA/Audio/00001128.wav,1
ولهي ما تقدرش يحط الباندوريز مع دكسيدة علاش حيث كينا possibility غيهرب عليها,Darija-MSA/Audio/00001130.wav,1
غيهرب عليها سوغن دير أي حاجة كيفما كانت ونشتف على راسي,Darija-MSA/Audio/00001131.wav,1
ونشتف على راسي ومن خرش الكونفلي برا ولما خرشيش الكونفلي برا كتزيد تكبروا لداخل,Darija-MSA/Audio/00001132.wav,1
كتزيد تكبروا لداخل كيبقى لداخل ولو بقى لداخل هم بقى مكرفسة,Darija-MSA/Audio/00001133.wav,1
هم بقى مكرفسة علاقة بالدكسيدة بش يبقى معاه ولي دكسيدة بش يبقى معاه وخلصوا الكيسين,Darija-MSA/Audio/00001134.wav,1
وخلصوا الكيسين بش ما ننساش هاد القضية هات قلتي مثلا حيث أنا خايف نبقى بوحدي كي الناس,Darija-MSA/Audio/00001135.wav,1
يعني بأنها أنا را كنت كنت فاهم مع الناس اللي توكسيك كتر ما أنني كنت كنت حس بالدفء,Darija-MSA/Audio/00001139.wav,1
ولا كتحس مش بالدفء system nerve ديالك,Darija-MSA/Audio/00001144.wav,1
ديالك الفاميليارتي المألوف المألوف كيحس بالمألوف,Darija-MSA/Audio/00001145.wav,1
كيحس بالمألوف ما كتكلم ورغم أنه في ذاك الوقاية تلقيش معاشي ناس,Darija-MSA/Audio/00001146.wav,1
تلقيش معاشي ناس اللي vraiment بغوني كيجيوني في خبارك,Darija-MSA/Audio/00001147.wav,1
في خبارك كتكن حسب boring,Darija-MSA/Audio/00001148.wav,1
boring,Darija-MSA/Audio/00001149.wav,1
boring كنو كيجيوني مومين لين دو كل ناس اللي كنو كيبغيوني ويتعالوا فيها,Darija-MSA/Audio/00001150.wav,1
واش كيجيوني مومين خاص كليت وعد دي بس شحالادي شحالادي,Darija-MSA/Audio/00001152.wav,1
شحالادي of course احنا كنضرو شوف الحاجة فيش كنضرو عليها إلا ودي باسينا فامشي فامناها,Darija-MSA/Audio/00001153.wav,1
وانت الحياة شوي بلاد دروس يبقى ويجيوني كل مرة ولا كل نهار ولا كل سيمانة و وفي كل مرة,Darija-MSA/Audio/00001155.wav,1
وفي كل مرة طحت الجحت تحملين كالريزيستين,Darija-MSA/Audio/00001156.wav,1
تحملين كالريزيستين طحت الجحت ما عنديش موشكة انه بطل قاع وانه بطل الضلمة,Darija-MSA/Audio/00001157.wav,1
وانه بطل الضلمة وانطلاقه معدوك الديمون اللي هو عبارة عن stored trauma ولا الهيه,Darija-MSA/Audio/00001158.wav,1
ولا الهيه ونقل اسمها اي حاجة كيف ما كانت سمعها ديبريسيون,Darija-MSA/Audio/00001159.wav,1
سمعها ديبريسيون سمعها ديبريميت سمعها انغزايشي سمعها ما عنديش موشكة انه بطل جحت ومن يقولي,Darija-MSA/Audio/00001160.wav,1
ومن يقولي اكسبتها ما بقاش عندي موشكة انه بقى الراسي وما بقاش عندي موشكة,Darija-MSA/Audio/00001161.wav,1
وما بقاش عندي موشكة انه اخد لديسيزيون ديال انا نتفرق مع واحد سيدة وننطلق واحد سيدة او ننخرج من واحد الخدمة,Darija-MSA/Audio/00001162.wav,1
او ننخرج من واحد الخدمة او ننخرج من لازم دي كونفور علاش حيث تصالحت مع الانم,Darija-MSA/Audio/00001163.wav,1
مكن واحد الحاجة اللي ما كانت فاهموش فيه دي ما ما كانت فاهموش فيه اشترى الاباران ديالي,Darija-MSA/Audio/00001168.wav,1
اشترى الاباران ديالي انه قاعد الاباران ديالي جنراسيون ديال ديال ديال الوقيت كانوا,Darija-MSA/Audio/00001169.wav,1
كانوا او الباقين كيهتموا الناس بزاف شنو كيقولوا الناس,Darija-MSA/Audio/00001170.wav,1
شنو كيقولوا الناس اوكي فاش وصلت لواحد درجة ديال الوعي,Darija-MSA/Audio/00001171.wav,1
لواحد درجة ديال الوعي ديال انه عندي حياة وحدة خرجت اول حاجة دارت,Darija-MSA/Audio/00001172.wav,1
خرجت اول حاجة دارت هو ديميسونيت من خدمتي صرفت ديميسون مع السادية الصباح فكرت فيها مزيان,Darija-MSA/Audio/00001173.wav,1
فكرت فيها مزيان كانت واحد الحاجة اللي مع عمار كنت نقدر,Darija-MSA/Audio/00001174.wav,1
كنت نقدر اذا كنتي كتعرف نجلاء القديمة هتقول ممكنش نجلاء الدير ديال القضية هذي,Darija-MSA/Audio/00001175.wav,1
ديال القضية هذي هذي انا عبدا ديال الخدمة جداغ الخدمة ولما خدمت,Darija-MSA/Audio/00001176.wav,1
ولما خدمت كنت حس براسي ما عنديش قيمة اوكي جيت قلت شوف هذي الخدمة هذي,Darija-MSA/Audio/00001177.wav,1
هذي الخدمة هذي اللي انا كتخلي my mental health draining غير باش تكون,Darija-MSA/Audio/00001178.wav,1
غير باش تكون عندي مكانة في المجتمع كنتي عندي,Darija-MSA/Audio/00001179.wav,1
كنتي عندي واحد الخدمة ديال كيقولوا لي اكتعه هذي زعما دارتها في لينك دين قلت انا,Darija-MSA/Audio/00001180.wav,1
اكزاكت فاش بديت كنت حس بان my mental health ديالي ما بقتش مزيانة,Darija-MSA/Audio/00001183.wav,1
ديالي ما بقتش مزيانة سخطو ان الناس اللي كيدوروا بيك مش يكون هم واقصين دارش ديال وعي ديال انما كينش لاش,Darija-MSA/Audio/00001184.wav,1
انما كينش لاش مرد شي واحد في حياتي وفي الخدمة غير باش نتسمى,Darija-MSA/Audio/00001185.wav,1
غير باش نتسمى انا راني حسن منك كنت كنفكر,Darija-MSA/Audio/00001186.wav,1
كنت كنفكر مع الساعة الصباح ديمي سونيت العشرة الصباح هيت الماما,Darija-MSA/Audio/00001187.wav,1
هيت الماما كتلا ديمي سونيت كتلي ويلي وابنتي وهذي,Darija-MSA/Audio/00001188.wav,1
فاش قلتها البابا والله كنخس كتصبري ابنتي انا مش كيسشون,Darija-MSA/Audio/00001190.wav,1
انا مش كيسشون ديال الفلوسة انا ما كنعطيهم تدرهم كيسشون بغاوني اذا عماتو,Darija-MSA/Audio/00001191.wav,1
اذا عماتو توميك هذيك ستاتو ديالي ونبقى في شي حاجة اللي هي مضمونة,Darija-MSA/Audio/00001192.wav,1
ما بقيتش نقول سميع قال لي لا ابنتي وكده ما كانش خاص كتديري بحلقة واش تي دابة,Darija-MSA/Audio/00001194.wav,1
واش تي دابة وانا وهذي وهذي وهذي دات واحد شوي بغيت نصافي نطلع نصافي,Darija-MSA/Audio/00001195.wav,1
نطلع نصافي في يوتيوب في البودكاست واش تابنتي دابة قريتي تاش بقتي ديامي سونيتي باش تديري بودكاست,Darija-MSA/Audio/00001196.wav,1
باش تديري بودكاست وهذي وشنو غاييقولو الناس وهذي وهذي قلتها اسمع اش بانس ايشوف هذل,Darija-MSA/Audio/00001197.wav,1
على ذاك الشي اللي بغاو الناس فاضطرر انك ما تخرج ما في شي حاجة لا اخلاقية,Darija-MSA/Audio/00001202.wav,1
لا اخلاقية ولكن دي راسك الى انا ارتاحيت انني غادي ندير,Darija-MSA/Audio/00001203.wav,0
انني غادي ندير هذي البودكاست اللي ما زال ما كندخل منهم تدرهم غير كنحط الفلوس وكنقولو,Darija-MSA/Audio/00001204.wav,0
وكنقولو واحد النهار عندير الشي نموت غدا غنكون فرحان حي الدرك اللي كنبغي,Darija-MSA/Audio/00001205.wav,0
حي الدرك اللي كنبغي انا قدر نقسم معاك هنا ثلاثة سواعي ياسين ما عنديش مشكيل ثلاثة سواعي في البيرو,Darija-MSA/Audio/00001206.wav,0
ثلاثة سواعي في البيرو بحال يشدني رابطني هبقى نتحرك بحال ترامبية,Darija-MSA/Audio/00001207.wav,1
بحال ترامبية انا مشي ديال ذاك شي سوغا انا رجع لك باش نصدر الاكسباريوم,Darija-MSA/Audio/00001208.wav,1
